,channel,subs,title,views,date,like,hate,review,urls,hashtag1,hashtag2,hashtag3
444,kinda cool 아영, 43.6,요즘의 이것저것 THINGS I'M LOVING early summer (ABC주스/데일리립/빈백/영화etc) | kinda cool, 78451,2020. 5. 23, 1834, 58,175,https://www.youtube.com/watch?v=RFR91RE8Iwk,EarlySummer,,
445,kinda cool 아영, 43.6,sub) MY $UMMER CLOSET 더워지기 전에 여름맞이 옷장털이를 해보아요 (ft.옷장정리) | kinda cool, 119599,2020. 5. 10, 2809, 65,297,https://www.youtube.com/watch?v=MQx3CxBdK9w,,,
446,kinda cool 아영, 43.6,sub) AT HOME CHECKLIST DAY 집콕데이 체크리스트! 혼자 잘 쉬고 잘 놀기 (오일파스텔 처음 시도해보기..🍑) | kinda cool, 94577,2020. 5. 9, 2791, 32,220,https://www.youtube.com/watch?v=72K7ygcVJzQ,집콕데이,,
447,kinda cool 아영, 43.6,eng/ 신발 모음집 My Favorite $hoes ATM | kinda cool, 101951,2020. 5. 2, 2775, 62,203,https://www.youtube.com/watch?v=V6uh8XRfofM,,,
448,kinda cool 아영, 43.6,eng/ 집콕혼술 Q&A🌚 다들 뭐해요? 에그인헬에 혼술 하려고 하는데 (큐앤에이의 밤) | kinda cool, 104109,2020. 4. 26, 2451, 45,303,https://www.youtube.com/watch?v=vAzp8ixV7C4,,,
449,kinda cool 아영, 43.6,eng/ SPEND A DAY WITH ME 평범한 요즘의 루틴 밀착브이로그 & GRWM | kinda cool, 131726,2020. 4. 25, 3082, 58,197,https://www.youtube.com/watch?v=TtnpzOmb1m8,,,
450,kinda cool 아영, 43.6,eng/ SPRING HAUL 집콕주의 편한 옷들 파스텔 색감 21가지 (cozy but colorful!) | kinda cool, 136233,2020. 4. 19, 3849, 50,304,https://www.youtube.com/watch?v=cL9KChQEiWM,,,
451,kinda cool 아영, 43.6,(Sub) 왓츠인마이백 WHAT’S IN BAG 요즘의 데일리 백 털어보기 | kinda cool, 141752,2020. 4. 11, 2906, 80,206,https://www.youtube.com/watch?v=EnniMuhdzE4,,,
472,회사원B, 43.3,2주간 촬영하며 입었던 협찬 의상 보여드림, 56849,2020. 7. 27, 1004, 30,81,https://www.youtube.com/watch?v=BTbQim9XLVs,,,
473,회사원B, 43.3,그치만 스튜어트 와이츠먼 신발은 아무도 몰라주는걸!, 61981,2020. 7. 15, 1005, 22,75,https://www.youtube.com/watch?v=PMKAGp_ctV8,,,
474,회사원B, 43.3,안녕하세요 다이어터인데요 마켓컬리에서 산거임, 54245,2020. 7. 14, 932, 31,116,https://www.youtube.com/watch?v=y4YThZ-Xr0U,,,
475,회사원B, 43.3,제가 모은 띵품 신발 보여드림, 75231,2020. 7. 3, 929, 32,137,https://www.youtube.com/watch?v=kfyL7MlYqvs,,,
476,회사원B, 43.3,새로 사온 저의 예쁜 찻잔을 보세요!!, 45849,2020. 6. 27, 970, 29,119,https://www.youtube.com/watch?v=4eE2z3e7KeE,,,
477,회사원B, 43.3,떴다! 킹언니~킹신발 언빡싱 할 그에여, 111440,2020. 6. 16, 1801, 98,326,https://www.youtube.com/watch?v=w9deRjsM1pQ,,,
