,channel,subs,title,views,date,like,hate,review,urls,hashtag1,hashtag2,hashtag3
875,Minsco 민스코, 32.2,은은한데 또렷한 그런 거^^ (무쌍메이크업 GRWM / 에스쁘아 빈티지레이스) | 민스코 Minsco, 77281,최초 공개: 2020. 8. 5, 2613, 22,228,https://www.youtube.com/watch?v=e2w9Cuid8hw,25N ,BROOM ,MURMURING
876,Minsco 민스코, 32.2,#댄스코 🖤HOW YOU LIKE THAT🖤 왁킹버전 도전! (BLACKPINK) | 민스코 Minsco, 36184,최초 공개: 2020. 8. 4, 1118, 13,65,https://www.youtube.com/watch?v=woyJL3a2-Cw,,,
877,Minsco 민스코, 32.2,출근룩 GRWM! 생장미즙 메이크업 + TMI (다이어트 왜해요?/자존감/턱필러) | 민스코 Minsco, 68044,최초 공개: 2020. 7. 30, 1901, 30,215,https://www.youtube.com/watch?v=I_25YBz3dpQ,글라스루즈틴트 ,유리막틴트 ,물먹립
878,Minsco 민스코, 32.2,입생로랑 밀크티 컬렉션 5컬러🕊 (편하게 립스코/입생로랑잘알) | 민스코 Minsco, 59189,최초 공개: 2020. 7. 29, 1913, 13,121,https://www.youtube.com/watch?v=rvrihu_Fhf0,,,
879,Minsco 민스코, 32.2,운동 뽐뿌 영상! 힙운동 조진 날 (개인PT/바디프로필준비) | 민스코 Minsco, 24457,최초 공개: 2020. 7. 27, 730, 8,73,https://www.youtube.com/watch?v=yu6rlI7BsNM,,,
880,Minsco 민스코, 32.2,브라운+블루 포인트=오묘! 무쌍 메이크업 GRWM (힌스 팔레트 젠틀앤펌) | 민스코 Minsco, 62282,최초 공개: 2020. 7. 22, 2568, 21,218,https://www.youtube.com/watch?v=yGR6lSdJt20,25N ,BROWN ,BROOM
881,Minsco 민스코, 32.2,롬앤 & 3CE 리뷰 속 메이크업 4개 모음 (더보기잔뜩/무쌍/여름데일리메이크업) | 민스코 Minsco, 67727,최초 공개: 2020. 7. 19, 2426, 16,187,https://www.youtube.com/watch?v=pgO5-80dZRY,DEEP ,BROWN ,CLEAN
882,Minsco 민스코, 32.2,투명맑음! 3CE 클리어 레이어 에디션 리뷰 (블러셔/소프트매트립스틱/팔레트) | 민스코 Minsco, 141792,최초 공개: 2020. 7. 17, 4794, 40,314,https://www.youtube.com/watch?v=sIuPyaF_Tr4,샷어게인 ,딜라이트풀 ,리틀모어
883,Minsco 민스코, 32.2,롬앤 끝! 쥬시 래스팅 틴트 여름신상 4종 리뷰(착색확인/컬러비교) | 립스코 | 민스코 Minsco, 113818,최초 공개: 2020. 7. 11, 3312, 17,266,https://www.youtube.com/watch?v=d5BzIc7UnBk,,,
884,Minsco 민스코, 32.2,리뉴얼! 롬앤 ROM&ND 제로 매트 립스틱 20컬러 리뷰 (지속력 짱쉘비치누드) | 립스코💋| 민스코 Minsco, 213959,최초 공개: 2020. 7. 10, 6368, 34,558,https://www.youtube.com/watch?v=mM4eE-6w7GY,,,
