,channel,subs,title,views,date,like,hate,review,urls,hashtag1,hashtag2,hashtag3
585,정선근 TV, 19.9,매일매일운동 띄엄띄엄운동 (feat. 분할 프로그램), 87597,2020. 6. 20, 4073, 47,189,,,
586,정선근 TV, 19.9,근력운동 얼마나 하면 효과보나요?, 80081,2020. 6. 14, 3521, 46,194,,,
587,정선근 TV, 19.9,염증 빼는 척추 주사 관련 - 자주 묻는 질문(FAQ) 10가지 (부제) 이것은 신경차단인가?스테로이드주사인가?, 81328,2020. 6. 7, 2605, 56,158,,,
588,정선근 TV, 19.9,슬기로운 무릎 운동, 170017,2020. 5. 29, 6650, 123,225,,,
589,정선근 TV, 19.9,맨몸 근력 운동 4종세트 제대로 장착하기!, 178974,2020. 5. 17, 7493, 108,281,,,
590,정선근 TV, 19.9,디스크 염증 약으로 빼는 법, 51857,2020. 5. 10, 1733, 36,170,,,
591,정선근 TV, 19.9,팔굽혀펴기 본전 확실히 뽑는 법, 435471,2020. 5. 2, 11040, 162,411,,,
592,정선근 TV, 19.9,찢어진 어깨힘줄을 재활하라! 견갑골 푸시업, 64444,2020. 4. 26, 2757, 22,195,,,
593,정선근 TV, 19.9,걷기운동 알약 몇 알씩 먹을까?, 112666,2020. 4. 24, 5083, 64,152,,,
594,정선근 TV, 19.9,척추 디스크 염증 빼기 좋은 날, 75482,2020. 4. 19, 2992, 59,240,,,
595,정선근 TV, 19.9,"신이 내린 최고의 명약 ""걷기""", 693179,2020. 4. 12, 18794, 417,637,,,
596,정선근 TV, 19.9,"활배근 운동 추가요! ""거꾸로 턱걸이"" (20가지 추천 근력운동 동작 #6)", 32335,2020. 4. 5, 1175, 10,60,,,
597,정선근 TV, 19.9,"나도 할래 ""턱걸이"" - 20가지 추천 근력운동 동작 #2", 89671,2020. 4. 4, 3103, 47,156,,,
598,정선근 TV, 19.9,허리 통증의 큰 그림을 보라 (백년허리 기초편 #4), 48492,2020. 3. 29, 2036, 28,149,,,
599,정선근 TV, 19.9,몇회 반복 해야하나요? (부제: 숫자에 집착 말고 한가지만 기억하세요), 94572,2020. 3. 26, 3767, 33,274,,,
600,정선근 TV, 19.9,내 목디스크 상처 보듬기 - 경추 척추위생 (백년목 기초편#2), 85751,2020. 3. 25, 3016, 42,222,,,
601,떠먹여주는과학, 18.9,당신의 운을 시험해보세요 어떤게 진짜 독버섯일까?, 490,2020. 8. 3, 51, 없음,13,독버섯 ,독버섯위험성 ,광대버섯
602,떠먹여주는과학, 18.9,현재 전 세계에 퍼지고 있는 충격적인 전염병, 5583,2020. 7. 31, 163, 5,16,,,
603,떠먹여주는과학, 18.9,과학자들을 경악하게 만든 솜사탕 행성이 실제로 발견되었다., 5706,2020. 7. 29, 202, 5,27,,,
604,떠먹여주는과학, 18.9,전기뱀장어가 우글대는 물에 빠지면 생기는 일, 3383,2020. 7. 28, 125, 5,17,,,
605,떠먹여주는과학, 18.9,대부분의 한국인들이 속고 있는 문어에 관한 진실, 3543,2020. 7. 23, 143, 17,51,문어 ,뇌 ,QnA
606,떠먹여주는과학, 18.9,인간의 의식을 컴퓨터로 옮기기, 9969,2020. 7. 3, 242, 12,44,뇌과학 ,마인드업로딩 ,4차인간
607,떠먹여주는과학, 18.9,감정을 느끼는 로봇, 8282,2020. 6. 27, 172, 12,39,4차산업 ,4차인간 ,로봇
608,떠먹여주는과학, 18.9,빅뱅 이후 138억년 도대체 무슨 일이 벌어지고 있는 걸까?, 15166,2020. 6. 26, 288, 17,47,우주 ,빅뱅 ,신화
769,사막여우, 15.8,신기한 마스크 10가지 (2020), 51572,2020. 6. 29, 1266, 15,408,마스크 ,코로나19 ,사막여우
770,사막여우, 15.8,신기한 사무용품 10가지, 105737,2020. 5. 18, 1589, 61,450,학용품 ,사무용품 ,자택근무
771,사막여우, 15.8,신기한 신발 10가지(2020), 44703,2020. 5. 15, 998, 11,315,신발 ,스니커즈 ,신기한
772,사막여우, 15.8,신기한 팽이 10가지, 197964,2020. 5. 12, 2561, 64,950,팽이 ,장난감 ,사막여우
773,사막여우, 15.8,신기한 의류 10가지, 121834,2019. 11. 15, 1969, 42,519,옷 ,의류 ,패션
774,사막여우, 15.8,신기한 자전거용품 10가지 (2019), 103054,2019. 10. 21, 1374, 48,329,,,
775,사막여우, 15.8,신기한 충전용품(충전기 보조배터리) 10가지, 226785,2019. 6. 26, 2279, 80,351,충전기 ,보조배터리 ,충전용품
776,사막여우, 15.8,신기한 화분 10가지 (2019), 28552,2019. 5. 6, 655, 15,168,화분 ,스마트화분 ,가든
777,사막여우, 15.8,신기한 생존용품 10가지 (2019), 162853,2019. 2. 23, 2094, 45,287,생존 ,서바이벌 ,생존용품
778,사막여우, 15.8,신기한 스마트폰용품 10가지, 228016,2019. 2. 16, 2392, 67,345,스마트폰용품 ,스마트폰가젯 ,컨트롤러
779,사막여우, 15.8,신기한 로봇 10가지, 89722,2019. 2. 8, 897, 23,238,로봇 ,인공지능로봇 ,4차산업
780,사막여우, 15.8,신기한 운동용품 10가지 (2019), 26355,2019. 1. 28, 423, 8,158,홈트레이닝 ,피트니스 ,운동
781,사막여우, 15.8,신기한 악기 10가지 (2019), 281658,2019. 1. 25, 3656, 97,304,악기 ,전자악기 ,음악용품
782,사막여우, 15.8,신기한 전동 탈 것 10가지, 379428,2019. 1. 23, 2370, 120,317,전동휠 ,전동스쿠터 ,전동킥보드
783,사막여우, 15.8,우리 집의 안전을 위한 보안용품 10가지, 41754,2019. 1. 22, 721, 24,203,보안 ,금고 ,CCTV
784,사막여우, 15.8,신기한 안경 10가지 (2019), 310529,2019. 1. 19, 2624, 100,459,안경 ,선글라스 ,스마트글라스
785,사막여우, 15.8,신기한 캠핑카 & 카라반 10가지, 136682,2019. 1. 16, 1759, 44,296,캠핑카 ,카라반 ,트레일러
786,사막여우, 15.8,신기한 게임용품 10가지, 389830,2019. 1. 14, 4505, 113,821,게임용품 ,게임 ,사막여우
787,사막여우, 15.8,유튜버를 위한 용품 10가지, 69849,2019. 1. 11, 1450, 15,228,유튜버 ,크리에이터 ,방송장비
788,사막여우, 15.8,신기한 반려동물용품 10가지 (2019), 217025,2019. 1. 9, 3036, 69,303,반려동물 ,댕댕이 ,냥이
789,TSP NEWS [과학기술], 15.3,[과학|기술] 왜 최첨단 극초음속 미사일 개발이 핵 전쟁의 가능성을 높여 버렸을까?, 147190,2020. 1. 26, 2968, 66,636,Hypersonic ,핵탄두 ,대륙간탄도미사일
790,TSP NEWS [과학기술], 15.3,[과학|기술] 세계 최초의 살아있는 로봇을 미국 군사 연구소 DARPA에서 개발했다는데..., 34240,2020. 1. 18, 1483, 16,148,줄기세포 ,나노로봇 ,생물로봇
791,TSP NEWS [과학기술], 15.3,[과학|기술] 1인 사회에 꼭 필요한 삼성 NEON의 인공 인간. 사람보다 더 다정한 미래의 친구를 소개합니다., 43675,2020. 1. 15, 1348, 19,173,인공지능 ,AI ,네온
792,TSP NEWS [과학기술], 15.3,[과학|기술] 2020년 화성과 달에 어느 나라의 국기가 꽂혀질까?, 28231,2020. 1. 8, 953, 15,109,나사 ,ESA ,탐사선
793,TSP NEWS [과학기술], 15.3,[과학|기술] 유전자 조작된 미니돼지 완성으로 이제 사람의 수명이 더 늘어난다는데..., 24357,2020. 1. 4, 984, 13,169,장기이식 ,생명공학 ,유전공학
794,TSP NEWS [과학기술], 15.3,[과학|기술] 나사의 최첨단 기술로 무장한 우주선. 소행성을 막기위해 실제로 발사된다., 78955,2019. 12. 15, 1917, 58,205,NASA ,운석 ,아마겟돈
795,TSP NEWS [과학기술], 15.3,[과학|기술] 사람의 수명과 심장의 수명은 다르다? 죽은 사람의 심장을 12시간 이상 뛰게 하는 첨단 기술., 23339,2019. 12. 12, 975, 10,132,장기이식 ,심장수술 ,신장이식
796,TSP NEWS [과학기술], 15.3,[과학|기술] SpaceX가 버드와이저 맥주 원료를 우주 정거장에 배달한 이유, 22911,2019. 12. 8, 925, 15,106,팔콘9 ,슈퍼마우스 ,NASA
797,TSP NEWS [과학기술], 15.3,[과학|기술] 구름이 생기고 비가 내리는 촉촉한 토성의 달 타이탄에 나사가 드론을 날린다! (방사성 동위원소 열전 발전기 드론), 877736,2019. 12. 4, 10454, 379,865,Titan ,드래곤플라이,
798,TSP NEWS [과학기술], 15.3,내가 모델 3를 팔기로 하고 테슬라 사이버트럭을 주문한 이유, 815026,2019. 11. 27, 8374, 413,1513,Cybertruck ,Model3 ,일론머스크
799,TSP NEWS [과학기술], 15.3,[과학|기술] 테슬라의 사이버트럭. 과연 일론 머스크의 큰 실수일까?, 403093,2019. 11. 23, 5092, 215,1186,전기차 ,스타십 ,SpaceX
800,TSP NEWS [과학기술], 15.3,[과학|기술] 교통 체증 없는 3가지 다른 차세대 교통수단. 어디까지 왔을까?, 104088,2019. 11. 21, 1781, 43,179,FlyingCar ,Hyperloop ,일론머스크
801,TSP NEWS [과학기술], 15.3,[과학|기술] 테슬라의 가치를 뛰어넘는 SpaceX의 스타링크! 투자자들이 몰리는 이유, 63004,2019. 11. 13, 1968, 34,278,일론 ,Starlink ,인터넷
802,TSP NEWS [과학기술], 15.3,[기술|과학] 이탈리아: 지구온난화를 모든 학년에 필수과목으로 지정. LA 2045 년까지 100% 재생 에너지로 전환, 7199,2019. 11. 9, 393, 6,76,기후변화 ,지구온난화 ,미세먼지
803,TSP NEWS [과학기술], 15.3,[과학|기술] 쉽게 설명하는 지구온난화 (기후변화). 알아두면 도움이 됩니다, 177007,2019. 11. 7, 5809, 191,1045,기후변화 ,지구온난화 ,미세먼지
804,TSP NEWS [과학기술], 15.3,[과학|기술] 구글 양자컴퓨터 속도: 3분 20초 = 슈퍼컴퓨터의 일만 년? 아니면 2.5일?, 90559,2019. 10. 26, 2964, 42,261,,,
805,TSP NEWS [과학기술], 15.3,[과학|기술] 300km 주행거리의 전기차 유니티 원 (Uniti One) 정부 보조금 + 2000만 원?, 197698,2019. 10. 22, 3470, 110,513,,,
806,TSP NEWS [과학기술], 15.3,[과학|기술] 레이저와 음파로 신체 내부를 3D로 찍는 신기술 광음향 영상 (Photoacoustic Imaging), 23644,2019. 10. 16, 1355, 13,130,,,
807,TSP NEWS [과학기술], 15.3,[과학|기술] 수백억 개의 미세 플라스틱을 방출하는 티백 조심하세요., 251798,2019. 10. 11, 4458, 69,383,,,
808,TSP NEWS [과학기술], 15.3,[과학|기술] 목성의 달 유로파로 화성의 것보다 더 큰 외계 생명체를 찾으러 NASA와 유럽우주국이 출발 준비 중., 348523,2019. 10. 8, 5210, 166,654,,,
829,Thomas Kim, 14.6,DC ARC Experiment, 2325,2020. 6. 21, 133, 14,26,,,
830,Thomas Kim, 14.6,How to make a CPU FAN Generator, 4157,2020. 4. 15, 209, 6,21,,,
831,Thomas Kim, 14.6,일산화탄소 경보기 테스트 방법(실전 테스트), 1994,2020. 4. 5, 73, 4,10,,,
832,Thomas Kim, 14.6,Fire Off Alarm (Run out of fuel alarm), 2451,2020. 3. 8, 86, 3,9,,,
833,Thomas Kim, 14.6,Butane Gas Explosion Chamber, 4237,2020. 2. 11, 184, 16,28,,,
834,Thomas Kim, 14.6,How to test magnet polarity using DC clamp meter, 2676,2019. 12. 15, 111, 3,9,,,
835,Thomas Kim, 14.6,How to check SMD LED light panel using DC motor, 3187,2019. 11. 3, 107, 13,11,,,
836,Thomas Kim, 14.6,직렬로 연결된 전구 회로에서 고장난 부분 찾기, 3691,2019. 10. 4, 113, 8,16,,,
837,Thomas Kim, 14.6,미니 수력발전기, 9833,2019. 9. 28, 256, 6,23,,,
838,Thomas Kim, 14.6,전기모기채로 CD 굽기, 4337,2019. 9. 11, 154, 3,24,,,
839,Thomas Kim, 14.6,50℃ 에서 물 끓이기, 7601,2019. 7. 15, 214, 9,31,,,
840,Thomas Kim, 14.6,인덕션 렌지로 휴대폰 충전하기, 13326,2019. 6. 6, 260, 20,36,,,
841,Thomas Kim, 14.6,Archimedes Death Ray Weapon Experiment, 10923,2019. 5. 26, 268, 20,45,,,
842,Thomas Kim, 14.6,12V car bulb connect to 220V directly, 10364,2019. 5. 23, 176, 17,30,,,
843,Thomas Kim, 14.6,LED 와 CdS 를 이용한 연기감지기 만들기 프로젝트, 4745,2019. 5. 12, 152, 5,11,,,
844,Thomas Kim, 14.6,Homemade Soda Bottle Fire Alarm (Heat Sensor), 3897,2019. 4. 30, 118, 9,13,,,
845,Thomas Kim, 14.6,How to test ELCB (Earth Leakage Circuit Breaker), 1324998,2019. 3. 8, 6234, 637,97,,,
846,Thomas Kim, 14.6,멀티미터의 내부저항을 측정하는 방법(절연저항계와 멀티미터를 서로 연결하기), 4807,2019. 1. 8, 87, 5,13,,,
847,Thomas Kim, 14.6,끊어진 전선의 끊어진 지점 찾기, 27654,2019. 1. 1, 485, 24,32,,,
848,Thomas Kim, 14.6,마찰전기 대전열 알아보기, 4257,2018. 12. 23, 161, 6,28,,,
889,간단한 아이디어 — SIMPLE IDEAS, 13.7,유용한 30 가지 아이디어와 유용한 정보, 953,2020. 8. 2, 23, 3,2,,,
890,간단한 아이디어 — SIMPLE IDEAS, 13.7,수박에 관한 15 가지 놀라운 아이디어와 요령, 1110,2020. 7. 25, 28, 3,1,,,
891,간단한 아이디어 — SIMPLE IDEAS, 13.7,계란 30 놀라운 아이디어와 트릭, 1240,2020. 7. 19, 26, 2,0,,,
892,간단한 아이디어 — SIMPLE IDEAS, 13.7,수박에 관한 15 가지 놀라운 아이디어와 요령, 939,2020. 7. 17, 23, 2,0,,,
893,간단한 아이디어 — SIMPLE IDEAS, 13.7,플라스틱 병으로 33 가지 놀라운 아이디어와 트릭, 2362,2020. 7. 5, 37, 5,2,,,
894,간단한 아이디어 — SIMPLE IDEAS, 13.7,수박에 관한 15 가지 놀라운 아이디어와 요령, 1735,2020. 7. 1, 28, 1,2,,,
895,간단한 아이디어 — SIMPLE IDEAS, 13.7,알루미늄 캔으로 25 가지 놀라운 아이디어와 트릭, 1384,2020. 6. 24, 26, 3,1,,,
896,간단한 아이디어 — SIMPLE IDEAS, 13.7,골판지로 만든 10 가지 놀라운 아이디어와 장치, 2016,2020. 6. 20, 27, 1,3,,,
897,간단한 아이디어 — SIMPLE IDEAS, 13.7,스마트 폰을 통한 25 가지 놀라운 속임수와 아이디어, 917,2020. 6. 18, 20, 2,2,,,
898,간단한 아이디어 — SIMPLE IDEAS, 13.7,시도해야 할 음식이 담긴 30 가지 놀라운 속임수와 아이디어, 946,2020. 6. 10, 15, 1,1,,,
899,간단한 아이디어 — SIMPLE IDEAS, 13.7,유용한 20 가지 아이디어와 유용한 정보, 2973,2020. 6. 3, 37, 3,1,,,
900,간단한 아이디어 — SIMPLE IDEAS, 13.7,풍선을 이용한 20 가지 놀라운 트릭과 실험, 1199,2020. 5. 31, 12, 1,3,,,
901,간단한 아이디어 — SIMPLE IDEAS, 13.7,주택 수리를 돕는 35 가지 유용한 아이디어, 1838,2020. 5. 27, 37, 1,2,,,
902,간단한 아이디어 — SIMPLE IDEAS, 13.7,플라스틱 병으로 17 가지 새로운 아이디어와 트릭, 4775,2020. 5. 23, 54, 4,5,,,
903,간단한 아이디어 — SIMPLE IDEAS, 13.7,23 가지 놀라운 트릭, 861,2020. 5. 20, 11, 없음,0,,,
904,간단한 아이디어 — SIMPLE IDEAS, 13.7,플라스틱 병 100 최고의 아이디어와 트릭, 2842,2020. 5. 16, 43, 3,4,,,
905,간단한 아이디어 — SIMPLE IDEAS, 13.7,과일로 30 가지 놀라운 아이디어와 트릭, 1760,2020. 5. 14, 20, 2,2,,,
906,간단한 아이디어 — SIMPLE IDEAS, 13.7,알루미늄 캔으로 20 가지 유용한 아이디어와 유용한 정보, 2660,2020. 5. 9, 37, 6,3,,,
907,간단한 아이디어 — SIMPLE IDEAS, 13.7,인생을 더 편하게 만들어 줄 30 가지 놀라운 속임수와 아이디어, 2361,2020. 5. 6, 41, 5,2,,,
908,간단한 아이디어 — SIMPLE IDEAS, 13.7,풍선을 이용한 25 가지 놀라운 트릭과 실험, 1063,2020. 5. 2, 13, 3,3,,,
909,코딩하는거니, 13.3,유명인 대상 😈최악의 트위터 해킹사건의 전말! | 🔴 테크트리 - IT 뉴스, 2996,2020. 7. 21, 92, 2,25,트위터 ,해킹 ,테크트리
910,코딩하는거니, 13.3,DDR5 표준안 정식 발표 👉용량 4배.. 속도 2배..?(feat. HBM2E) | 🔴 테크트리 - IT 뉴스, 57399,2020. 7. 20, 932, 20,274,테크트리 ,DDR5 ,메모리
911,코딩하는거니, 13.3,중고나라 당근마켓에 아직 업자가 있을까? - 불시 검문, 6743,2020. 7. 14, 175, 5,46,자율방범 ,중고나라 ,당근마켓
912,코딩하는거니, 13.3,급식 쭈구리 시절 생활기록부 공개합니다..., 3321,2020. 7. 13, 90, 2,22,,,
913,코딩하는거니, 13.3,6G 네트워크 선점을 위한 아마존의 🚀신우주사업 | 🔴테크트리 - IT 뉴스, 7783,2020. 7. 7, 231, 7,35,6G ,블루오리진 ,아마존
914,코딩하는거니, 13.3,🔥가장 인기 있는 프로그래밍 언어 TOP10🔥 [2020년 7월] | 🔴테크트리 - IT 뉴스, 11046,2020. 7. 6, 228, 6,53,프로그래밍 ,언어 ,순위
915,코딩하는거니, 13.3,조립 컴퓨터 살 때 파워(PSU) 잘 구매 하는 방법 공유합니다. | 🔴테크트리 - IT 뉴스, 5585,2020. 7. 1, 167, 13,96,조립컴퓨터 ,파워 ,계산법
916,코딩하는거니, 13.3,틱톡이 당신의 📋개인정보를 🙈훔쳐보고 있었다? (Feat. 네이버) | 🔴테크트리 - IT 뉴스, 11376,2020. 6. 30, 292, 4,90,틱톡 ,클립보드 ,IT뉴스
917,코딩하는거니, 13.3,중고나라 운영정책 변경 (Feat. 당근마켓) | 🔴테크트리 - IT 뉴스, 16322,2020. 6. 29, 296, 14,110,중고나라 ,당근마켓 ,IT뉴스
918,코딩하는거니, 13.3,다시 활발해진 한국 타겟 싸이버공격..😈 곧 무슨 일 생기나요?? | 🔴테크트리 - IT 뉴스, 8317,2020. 6. 23, 259, 9,44,사이버전 ,IT뉴스 ,테크트리
919,코딩하는거니, 13.3,싸이월드 한달 뒤 종료 확정🌰 초간단 사진 백업 방법🏆 (Feat. 허세샷 공개) | 🔴 테크트리 - IT 뉴스, 8654,2020. 6. 22, 164, 9,43,싸이월드 ,테크트리 ,IT뉴스
920,코딩하는거니, 13.3,🎥드라마로 보는 코딩 #1 - 🍱문자열 찾기 알고리즘, 13371,최초 공개: 2020. 6. 18, 549, 13,179,코딩드라마 ,코딩하는거니 ,문자열찾기
921,코딩하는거니, 13.3,👿해킹 위험👿 윈도우10 긴급 패치! 꼭 확인하세요..✔️ 제 2의 워너크라이 되나? | 🔴 테크트리 - IT 뉴스, 87746,2020. 6. 16, 1664, 51,192,윈도우 ,취약점 ,워너크라이
922,코딩하는거니, 13.3,개발자들이 등돌린 ⚡️브레이브 브라우저..? | 🔴테크트리 - IT 뉴스, 20563,2020. 6. 15, 370, 18,81,브레이브 ,브라우저 ,테크트리
923,코딩하는거니, 13.3,🌊엣지가 숨겨놓은 이스터에그 게임..🌊 엣지 서핑!🏄 여름 날려버리시죠., 5215,2020. 6. 10, 116, 1,13,,,
924,코딩하는거니, 13.3,구글 크롬 시크릿 모드👀 제대로 알고 사용하세요🤑(feat. 6조 고소) | [테크트리 - IT 뉴스🔴], 99052,2020. 6. 9, 977, 24,292,크롬 ,시크릿모드 ,테크트리
925,코딩하는거니, 13.3,크로미움 기반 🌊신형 엣지 윈도우에 강제 배포되다.(feat. 💥구글 크롬) | [테크트리 - IT 뉴스🔴], 56052,2020. 6. 8, 858, 50,239,테크트리 ,엣지 ,크롬
926,코딩하는거니, 13.3,"💻마이크로소프트.. ""우리는 잘못된 길을 걸어왔다.."" | 테크트리 - IT 뉴스", 39860,2020. 6. 3, 705, 27,111,마이크로소프트 ,IT뉴스 ,테크트리
927,코딩하는거니, 13.3,🤑네이버 멤버쉽 출시.. 🧶혜자 테스트 한번 해봤습니다... | 테크트리 - IT 뉴스, 17897,2020. 6. 2, 314, 15,91,,,
928,코딩하는거니, 13.3,🌌최초 민간 유인우주선 발사 성공 🌏일론 머스크와 스페이스X 이야기 | 테크트리 - IT 뉴스, 9447,2020. 6. 1, 217, 9,36,일론머스크 ,스페이스X ,크루드래곤
949,인싸 케이k彡, 13.3,"적반하장 대 환장파티!! ""도로 한복판에서 싸울만큼 황당한사건들 ""자기가 뭘 잘못했는지 모르는 차주때문에 돌아버리겠습니다 [공유] 상반기 돌발사고모음 2020", 50569,2020. 8. 1, 1090, 29,324,,,
950,인싸 케이k彡, 13.3,세상에 이런 편리한 제품도 있었어? 샤오미 가성비 좋고 만족도 만점짜리 제품 추천 베스트 4 Xiaomi | 小米 Best4 알리익스프레스 서둘러구입 줍줍하세요, 15027,2020. 7. 28, 401, 48,42,,,
951,인싸 케이k彡, 13.3,제네시스 G80 GV80 프리미엄 맞나? 지난달 호주 캐나다 영국 판매량 극비문서공개!! 현대차 물고빨던 사람들까지 충격에 빠트린 판매량!! [소식] 신형 쏘렌토 싼타페 맛집채널, 182808,2020. 7. 23, 3754, 228,1011,,,
952,인싸 케이k彡, 13.3,"이러니 이모양이지.. ""1억짜리 살인병기 를 보냈네?"" 무조건 ""대박 친다""고 말했던 현대차 [실제] 3시간만에 결함 터지자 직원의 역대급 대응에 커뮤니티는 발칵뒤집힌 상황..", 415928,2020. 7. 22, 9103, 713,3698,,,
953,인싸 케이k彡, 13.3,"신차뽑고 주행중 엑셀먹통 4회발생.. "" 왜 자꾸 수리하러 옵니까? 대놓고 깽판쳐보라고 도발하는 미ㅊ 담당자!!"" [실제] 열받아서 제가직접 연락해 드렸습니다 g80 gv80 맛집", 405388,2020. 7. 19, 9881, 263,3290,,,
954,인싸 케이k彡, 13.3,삼성과 애플은 왜 충전기를 안 주려고 할까? 아무도 알려주지않던 대기업 상술 비밀 공개 [IT소식] 곧 출시될 갤럭시 노트20 / 폴드2 / Z플립 5G 미리 알아보기!, 29025,2020. 7. 11, 700, 63,149,,,
955,인싸 케이k彡, 13.3,불경기가 왠말? 현대차 지난달 창립이래 최대판매 순이익 고공행진!! 무려 1만대씩 팔린모델이 4개!! 대기업 걱정이 제일 쓸떼없구나? [소식]신형g80 gv80 쏘렌토 싼타페 맛집, 63370,2020. 7. 9, 1150, 84,232,,,
956,인싸 케이k彡, 13.3,"""좋다고 샀다가 호구 인증했네요"" 출고당일 시동꺼짐부터 차주 뒷목잡게하는 역대급 결함들 속출하자 결국 불매운동으로 번지는 상황 [공유]신형 쏘렌토 gv80 g80 싼타페맛집채널", 259188,2020. 7. 5, 5537, 212,1318,,,
957,인싸 케이k彡, 13.3,빔 프로젝터 추천! 해외에서 대박난 100인치 뷰소닉 20만원대 모델! 빔 프로젝터 이젠 주머니에 쏙 넣고다니세요~ 캠핑장 집에서도 이거 하나면 끝! [m1 mini plus], 22418,2020. 7. 4, 546, 38,68,WZATCO ,T26K ,LG시네빔
958,인싸 케이k彡, 13.3,"국민청원 하루만에 62만돌파!! 구급차 길막후 ""응급실 가려면 나를 때리고가세요?"" 결국 환자는 5시간 뒤 숨졌고..이제 책임질 일만 남았네요? [실제상황] 경찰 수사팀 추가투입!", 143592,2020. 7. 4, 3301, 59,1572,,,
959,인싸 케이k彡, 13.3,"신형 쏘렌토 출고 4일만에 ""차주 호구 만드는 역대급 클라쓰"" 엔진에서 기름 새는데.. 직원들이한 황당한 말! 이러니 욕먹을 수밖에..G4렉스턴 누유 [실제] GV80 G80채널", 181468,2020. 7. 3, 3892, 147,856,,,
960,인싸 케이k彡, 13.3,"제네시스 G80 출고 2시간만에 ""주행중 시동꺼짐 핸들잠김 비상등먹통"" 제조사 : 이렇게빠른 결함은 저희도 처음이라.. 황당; [실제] 중간 삽입영상은 본건과 별개입니다", 415207,2020. 6. 27, 9169, 383,2690,,,
961,인싸 케이k彡, 13.3,신형 국산차 수십대.. 인수첫날 동일 불량 계속발생!! 예쁜쓰레기?? 실제 구입한 차주들 허탈한 반응들.. [제보영상] 신형 쏘렌토 g80 GV80 싼타페fl 모든차량소식, 378046,2020. 6. 26, 4111, 150,798,,,
962,인싸 케이k彡, 13.3,현대차불나면 왜 쉬쉬~하나요? 제네시스 화재발생 영상올린후 결국 뉴스2건 나왔습니다!! 이런게 제 채널이하는 언론의 순기능입니다!! [추가 소식]신형g80 gv80 쏘렌토 맛집채널, 66966,2020. 6. 25, 3092, 117,414,,,
963,인싸 케이k彡, 13.3,"""서울한복판에서 제네시스가 또 불났다고?"" 모두를 충격에 빠뜨린 제네시스 추가 화재 이를 접한 네티즌 충격반응들.. 뉴스는 왜안나와? [제보]신형g80 gv80 쏘렌토맛집채널", 104014,2020. 6. 23, 6498, 496,775,,,
964,인싸 케이k彡, 13.3,이번에는 결함없다며 또다시 호언장담!! 현대 신형GV70 ㅎㅎ? 또당하면 호구맞죠? 9천따리 GV80말고 4천따리 고성능 쿠페 SUV ?? [신차] g80 쏘렌토 싼타페 맛집채널, 102736,2020. 6. 21, 1620, 169,337,,,
965,인싸 케이k彡, 13.3,"""삼촌~ 차가 안멈춰요!!"" 고속도로 레이 아찔한 주행 사고 사실은 가족들이 쌩쑈를 한것? [영상을 보여줘도 정상이라는 제조사에 좌절~] 팩트체크 신형G80 GV80 쏘렌토맛집채널", 283429,2020. 6. 20, 3535, 234,1445,,,
966,인싸 케이k彡, 13.3,150만원대 의자를 40만원에 구매하는 법 | 하이엔드 고가 의자 리뷰!! [2020카니발 간단소개] 사이즈오브 체어 게이밍 의자 VS 제닉스 의자 실사용후기, 42437,2020. 6. 15, 841, 154,39,게이밍의자 ,사이즈오브체어,
967,인싸 케이k彡, 13.3,"제네시스 GV80 출시연기했던 이유 결국 터졌다? ""고객님은 GV80 열번째 결함 베타테스터 당첨되셨고 억울하면 엔진은 교체해드릴께요"" [결함제보] 신형 g80 쏘렌토 싼타페fl", 249930,2020. 6. 14, 4746, 292,794,,,
968,인싸 케이k彡, 13.3,제네시스 신형 G80화재 와 GV80디젤엔진 결함인정!! 결국 생산중단 선언!! 앞으로 몇대나 팔리고 팔수있을까? [지난달 현대차 판매량순위] 쏘렌토 싼타페fl 투싼 팰리 맛집채널, 131666,2020. 6. 7, 2842, 285,442,,,
969,푸른상어, 12.9,이 베스는 전생에 나라를 팔았습니다. (피라냐/칸디루/레드테일캣) 외래어종 총집함, 54144,2020. 8. 2, 1143, 38,221,베스 ,칸디루 ,레드테일캣
970,푸른상어, 12.9,엘리게이터 가아에게 괴물생쥐 잡아주는 영상 (혐오주의), 37755,2020. 7. 23, 817, 18,232,엘리게이터가아 ,생쥐 ,엘가
971,푸른상어, 12.9,세계최대 담수어 피라루크를 칸디루에게 먹이로 줘봤습니다. (+수중카메라/개쩜), 70813,2020. 7. 22, 848, 20,164,칸디루 ,피라루크 ,Candiru
972,푸른상어, 12.9,"100마리가 넘는 칸디루에게 아프리카의 고대어류 ""폴립테루스""를 먹이로 줘봤습니다. (역대급 먹이반응)", 363231,2020. 7. 21, 1947, 40,246,칸디루 ,폴립테루스 ,Candiru
973,푸른상어, 12.9,칸디루에게 갑오징어를 주면 생기는일 (+다리이식수술), 39935,2020. 7. 19, 725, 14,124,칸디루 ,갑오징어 ,다리이식수술
974,푸른상어, 12.9,잠시 쉬어가는 냥이영상, 7321,2020. 7. 17, 464, 없음,97,냥이 ,루비,
975,푸른상어, 12.9,식인어는 피라냐만 있는게 아닙니다. 다들 모르실만한 식인어를 소개합니다., 28696,2020. 7. 16, 651, 7,115,피라카틴가 ,칸디루,
976,푸른상어, 12.9,피라냐에게 생닭을 주면...? (with.칸디루코이센세), 551446,2020. 7. 6, 3911, 151,567,칸디루 ,생닭 ,아마존
